oil_price,day,month,year,day_of_year,holiday_type_National,holiday_type_Regional,holiday_type_Local,work_day,event,earthquake,christmas,football,black_friday,cyber_monday,carnival,day_of_week_0,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
0.8262465948122705,0.9,0.0,0.0,0.07397260273972603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8460262939713373,0.9333333333333333,0.0,0.0,0.07671232876712329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8502901812152078,0.9666666666666667,0.0,0.0,0.07945205479452054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8463816179083264,0.9999999999999999,0.0,0.0,0.0821917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8441312329740612,0.0,0.09090909090909091,0.0,0.08493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8372616368589364,0.03333333333333333,0.09090909090909091,0.0,0.08767123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8299182754944926,0.06666666666666668,0.09090909090909091,0.0,0.09041095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8293260689328438,0.1,0.09090909090909091,0.0,0.09315068493150684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8348928106123416,0.13333333333333333,0.09090909090909091,0.0,0.0958904109589041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8320502191164277,0.16666666666666669,0.09090909090909091,0.0,0.09863013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8249437403766434,0.2,0.09090909090909091,0.0,0.10136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8234040033163567,0.23333333333333334,0.09090909090909091,0.0,0.10410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8305104820561412,0.26666666666666666,0.09090909090909091,0.0,0.10684931506849314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8382091673575741,0.3,0.09090909090909091,0.0,0.1095890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8388013739192229,0.3333333333333333,0.09090909090909091,0.0,0.11232876712328767,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.8443681155987209,0.3666666666666667,0.09090909090909091,0.0,0.11506849315068493,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.8390382565438824,0.4,0.09090909090909091,0.0,0.1178082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8422361719767854,0.43333333333333335,0.09090909090909091,0.0,0.12054794520547946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8262465948122705,0.4666666666666667,0.09090909090909091,0.0,0.12328767123287672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8302735994314817,0.5,0.09090909090909091,0.0,0.12602739726027398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8346559279876821,0.5333333333333333,0.09090909090909091,0.0,0.12876712328767126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8350112519246712,0.5666666666666667,0.09090909090909091,0.0,0.1315068493150685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8350112519246712,0.6,0.09090909090909091,0.0,0.13424657534246576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8140471396423071,0.6333333333333333,0.09090909090909091,0.0,0.13698630136986303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7888191401160726,0.6666666666666666,0.09090909090909091,0.0,0.13972602739726028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.792727703422954,0.7,0.09090909090909091,0.0,0.14246575342465756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7905957598010186,0.7333333333333333,0.09090909090909091,0.0,0.1452054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7883453748667534,0.7666666666666667,0.09090909090909091,0.0,0.14794520547945206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7882269335544237,0.8,0.09090909090909091,0.0,0.15068493150684933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7869240791187965,0.8333333333333334,0.09090909090909091,0.0,0.15342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7894113466777212,0.8666666666666667,0.09090909090909091,0.0,0.15616438356164386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7798176003790122,0.9,0.09090909090909091,0.0,0.1589041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7641833471514864,0.0,0.1818181818181818,0.0,0.16164383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7609854317185835,0.03333333333333333,0.1818181818181818,0.0,0.16438356164383564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.757550633661021,0.06666666666666668,0.1818181818181818,0.0,0.16712328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7573137510363613,0.1,0.1818181818181818,0.0,0.16986301369863016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7661968494610919,0.13333333333333333,0.1818181818181818,0.0,0.1726027397260274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7613407556555726,0.16666666666666669,0.1818181818181818,0.0,0.17534246575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.773895534762525,0.2,0.1818181818181818,0.0,0.17808219178082194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7795807177543527,0.23333333333333334,0.1818181818181818,0.0,0.18082191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.779936041691342,0.26666666666666666,0.1818181818181818,0.0,0.18356164383561646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7802913656283311,0.3,0.1818181818181818,0.0,0.1863013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7802913656283311,0.3333333333333333,0.1818181818181818,0.0,0.18904109589041096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7846736941845315,0.3666666666666667,0.1818181818181818,0.0,0.19178082191780824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7850290181215208,0.4,0.1818181818181818,0.0,0.19452054794520549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7916617316119862,0.43333333333333335,0.1818181818181818,0.0,0.19726027397260276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7971100319791543,0.4666666666666667,0.1818181818181818,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7982944451024517,0.5,0.1818181818181818,0.0,0.20273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7995972995380788,0.5333333333333333,0.1818181818181818,0.0,0.20547945205479454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7997157408504084,0.5666666666666667,0.1818181818181818,0.0,0.20821917808219179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7846736941845315,0.6,0.1818181818181818,0.0,0.21095890410958906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7937936752339215,0.6333333333333333,0.1818181818181818,0.0,0.2136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.784910576809191,0.6666666666666666,0.1818181818181818,0.0,0.21643835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7961625014805164,0.7,0.1818181818181818,0.0,0.21917808219178084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8024398910339926,0.7333333333333333,0.1818181818181818,0.0,0.2219178082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8091910458367878,0.7666666666666667,0.1818181818181818,0.0,0.22465753424657536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8096648110861068,0.8,0.1818181818181818,0.0,0.2273972602739726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8267203600615894,0.8333333333333334,0.1818181818181818,0.0,0.2301369863013699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8331161909273955,0.8666666666666667,0.1818181818181818,0.0,0.23287671232876714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8415255241028069,0.9,0.1818181818181818,0.0,0.2356164383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8398673457301905,0.9333333333333333,0.1818181818181818,0.0,0.23835616438356166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8398673457301905,0.9666666666666667,0.1818181818181818,0.0,0.2410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8398673457301905,0.9999999999999999,0.1818181818181818,0.0,0.2438356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8398673457301905,0.0,0.2727272727272727,0.0,0.24657534246575344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8414070827904773,0.03333333333333333,0.2727272727272727,0.0,0.24931506849315072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8152315527656046,0.06666666666666668,0.2727272727272727,0.0,0.25205479452054796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7943858817955703,0.1,0.2727272727272727,0.0,0.2547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7884638161790832,0.13333333333333333,0.2727272727272727,0.0,0.25753424657534246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.791780172924316,0.16666666666666669,0.2727272727272727,0.0,0.26027397260273977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7953334122942083,0.2,0.2727272727272727,0.0,0.263013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7955702949188675,0.23333333333333334,0.2727272727272727,0.0,0.26575342465753427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8052824825299064,0.26666666666666666,0.2727272727272727,0.0,0.2684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8101385763354257,0.3,0.2727272727272727,0.0,0.27123287671232876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7965178254175055,0.3333333333333333,0.2727272727272727,0.0,0.27397260273972607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.770342295392633,0.3666666666666667,0.2727272727272727,0.0,0.2767123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7567215444747127,0.4,0.2727272727272727,0.0,0.27945205479452057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7420348217458249,0.43333333333333335,0.2727272727272727,0.0,0.2821917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7409688499348573,0.4666666666666667,0.2727272727272727,0.0,0.28493150684931506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7407319673101979,0.5,0.2727272727272727,0.0,0.28767123287671237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7160961743456117,0.5333333333333333,0.2727272727272727,0.0,0.2904109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.730072249200521,0.5666666666666667,0.2727272727272727,0.0,0.29315068493150687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7325595167594458,0.6,0.2727272727272727,0.0,0.2958904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7368234040033165,0.6333333333333333,0.2727272727272727,0.0,0.29863013698630136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7413241738718465,0.6666666666666666,0.2727272727272727,0.0,0.30136986301369867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7416794978088358,0.7,0.2727272727272727,0.0,0.3041095890410959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7464171503020253,0.7333333333333333,0.2727272727272727,0.0,0.30684931506849317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7684472343953569,0.7666666666666667,0.2727272727272727,0.0,0.3095890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7945043231079,0.8,0.2727272727272727,0.0,0.31232876712328766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7869240791187965,0.8333333333333334,0.2727272727272727,0.0,0.31506849315068497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.794978088357219,0.8666666666666667,0.2727272727272727,0.0,0.3178082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.80362430415729,0.9,0.2727272727272727,0.0,0.32054794520547947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8042165107189388,0.9333333333333333,0.2727272727272727,0.0,0.3232876712328767,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7939121165462514,0.9666666666666667,0.2727272727272727,0.0,0.32602739726027397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7645386710884755,0.0,0.36363636363636365,0.0,0.32876712328767127,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7995972995380788,0.03333333333333333,0.36363636363636365,0.0,0.3315068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8179557029491887,0.06666666666666668,0.36363636363636365,0.0,0.33424657534246577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8209167357574322,0.1,0.36363636363636365,0.0,0.336986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.824233092502665,0.13333333333333333,0.36363636363636365,0.0,0.33972602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8244699751273245,0.16666666666666669,0.36363636363636365,0.0,0.34246575342465757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8183110268861779,0.2,0.36363636363636365,0.0,0.3452054794520548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8296813928698329,0.23333333333333334,0.36363636363636365,0.0,0.34794520547945207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8279047731848869,0.26666666666666666,0.36363636363636365,0.0,0.3506849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8245884164396541,0.3,0.36363636363636365,0.0,0.35342465753424657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8187847921354968,0.3333333333333333,0.36363636363636365,0.0,0.35616438356164387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8126258438943502,0.3666666666666667,0.36363636363636365,0.0,0.3589041095890411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8121520786450315,0.4,0.36363636363636365,0.0,0.36164383561643837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8026767736586521,0.43333333333333335,0.36363636363636365,0.0,0.3643835616438356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8025583323463225,0.4666666666666667,0.36363636363636365,0.0,0.36712328767123287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.813218050455999,0.5,0.36363636363636365,0.0,0.36986301369863017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8235224446286865,0.5333333333333333,0.36363636363636365,0.0,0.3726027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8266019187492598,0.5666666666666667,0.36363636363636365,0.0,0.37534246575342467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8300367168068222,0.6,0.36363636363636365,0.0,0.3780821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8302735994314817,0.6333333333333333,0.36363636363636365,0.0,0.38082191780821917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8215089423190808,0.6666666666666666,0.36363636363636365,0.0,0.3835616438356165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8029136562833116,0.7,0.36363636363636365,0.0,0.3863013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.804571834655928,0.7333333333333333,0.36363636363636365,0.0,0.38904109589041097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8012554779106952,0.7666666666666667,0.36363636363636365,0.0,0.3917808219178082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8056378064668955,0.8,0.36363636363636365,0.0,0.39452054794520547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8104939002724151,0.8333333333333334,0.36363636363636365,0.0,0.3972602739726028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8108492242094042,0.8666666666666667,0.36363636363636365,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8108492242094042,0.9,0.36363636363636365,0.0,0.40273972602739727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7928461447352836,0.9333333333333333,0.36363636363636365,0.0,0.4054794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.798057562477792,0.9666666666666667,0.36363636363636365,0.0,0.40821917808219177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7786331872557147,0.9999999999999999,0.36363636363636365,0.0,0.4109589041095891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7866871964941372,0.0,0.4545454545454545,0.0,0.4136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7954518536065379,0.03333333333333333,0.4545454545454545,0.0,0.41643835616438357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7961625014805164,0.06666666666666668,0.4545454545454545,0.0,0.4191780821917808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7955702949188675,0.1,0.4545454545454545,0.0,0.42191780821917807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7991235342887598,0.13333333333333333,0.4545454545454545,0.0,0.4246575342465754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8115598720833826,0.16666666666666669,0.4545454545454545,0.0,0.4273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8281416558095464,0.2,0.4545454545454545,0.0,0.4301369863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8266019187492598,0.23333333333333334,0.4545454545454545,0.0,0.4328767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8248252990643136,0.26666666666666666,0.4545454545454545,0.0,0.43561643835616437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8247068577519837,0.3,0.4545454545454545,0.0,0.4383561643835617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8209167357574322,0.3333333333333333,0.4545454545454545,0.0,0.4410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8266019187492598,0.3666666666666667,0.4545454545454545,0.0,0.4438356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8346559279876821,0.4,0.4545454545454545,0.0,0.4465753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8485135615302618,0.43333333333333335,0.4545454545454545,0.0,0.4493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8486320028425914,0.4666666666666667,0.4545454545454545,0.0,0.452054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8488688854672509,0.5,0.4545454545454545,0.0,0.4547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8488688854672509,0.5333333333333333,0.4545454545454545,0.0,0.4575342465753425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8559753642070352,0.5666666666666667,0.4545454545454545,0.0,0.4602739726027397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8533696553357811,0.6,0.4545454545454545,0.0,0.463013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.813691815705318,0.6333333333333333,0.4545454545454545,0.0,0.4657534246575343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8009001539737061,0.6666666666666666,0.4545454545454545,0.0,0.4684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8077697500888309,0.7,0.4545454545454545,0.0,0.4712328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8152315527656046,0.7333333333333333,0.4545454545454545,0.0,0.473972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8158237593272532,0.7666666666666667,0.4545454545454545,0.0,0.47671232876712333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8179557029491887,0.8,0.4545454545454545,0.0,0.4794520547945206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8205614118204428,0.8333333333333334,0.4545454545454545,0.0,0.4821917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8386829326068933,0.8666666666666667,0.4545454545454545,0.0,0.4849315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8311026886177898,0.9,0.4545454545454545,0.0,0.4876712328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8397489044178609,0.9333333333333333,0.4545454545454545,0.0,0.49041095890410963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8491057680919104,0.9666666666666667,0.4545454545454545,0.0,0.4931506849315069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8498164159658889,0.0,0.5454545454545454,0.0,0.4958904109589041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8700698803742747,0.03333333333333333,0.5454545454545454,0.0,0.49863013698630143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8969560582731256,0.06666666666666668,0.5454545454545454,0.0,0.5013698630136987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9108136918157054,0.1,0.5454545454545454,0.0,0.5041095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9108136918157054,0.13333333333333333,0.5454545454545454,0.0,0.5068493150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.910458367878716,0.16666666666666669,0.5454545454545454,0.0,0.5095890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
